ENST00000301030	NM_013275.5	ANKRD11
ENST00000262126	NM_015208.4	ANKRD12
ENST00000261739	NM_033121.1	ANKRD13A
ENST00000394859	NM_152345.4	ANKRD13B
ENST00000370944	NM_030816.4	ANKRD13C
ENST00000511455	NM_207354.2	ANKRD13D
ENST00000380094	NM_019046.2	ANKRD16
ENST00000358602	NM_032217.3	ANKRD17
ENST00000399703	NM_147195.2	ANKRD18A
ENST00000290943	NM_001244752.1	ANKRD18B
ENST00000371697	NM_014391.2	ANKRD1
ENST00000377601	NM_001012421.1	ANKRD20A2
ENST00000254835	NM_001012419.2	ANKRD20A3
ENST00000357336	NM_001098805.1	ANKRD20A4
ENST00000371930	NM_144590.2	ANKRD22
ENST00000318357	NM_144994.7	ANKRD23
ENST00000600132	NM_133475.1	ANKRD24
ENST00000376087	NM_014915.2	ANKRD26
ENST00000306065	NM_032139.2	ANKRD27
ENST00000399451	NM_015199.3	ANKRD28
ENST00000592179	NM_173505.2	ANKRD29
ENST00000370655	NM_020349.2	ANKRD2
ENST00000361713	NM_052997.2	ANKRD30A
ENST00000358984	NM_001145029.1	ANKRD30B
ENST00000274361	NM_001164443.1	ANKRD31
ENST00000265140	NM_032290.3	ANKRD32
ENST00000296657	NM_001164440.1	ANKRD33B
ENST00000301190	NM_182608.3	ANKRD33
ENST00000323397	NM_001039888.3	ANKRD34A
ENST00000338682	NM_001004441.2	ANKRD34B
ENST00000421388	NM_001146341.1	ANKRD34C
ENST00000355594	NM_144698.4	ANKRD35
ENST00000420699	NM_001164315.1	ANKRD36
ENST00000335174	NM_181726.2	ANKRD37
ENST00000393537	NM_016466.5	ANKRD39
ENST00000285243	NM_052855.3	ANKRD40
ENST00000393392	NM_182603.2	ANKRD42
ENST00000282272	NM_001195144.1	ANKRD44
ENST00000333279	NM_198493.2	ANKRD45
ENST00000519597	NM_198401.3	ANKRD46
ENST00000544612	NM_017704.2	ANKRD49
ENST00000504087	NM_020337.2	ANKRD50
ENST00000267116	NM_173595.3	ANKRD52
ENST00000360589	NM_001115116.1	ANKRD53
ENST00000215941	NM_138797.2	ANKRD54
ENST00000341048	NM_024669.2	ANKRD55
ENST00000378380	NM_198798.1	ANKRD5
ENST00000434396	NM_001190479.1	ANKRD63
ENST00000537107	NM_001145210.2	ANKRD65
ENST00000339746	NM_001242809.1	ANKRD6
ENST00000265224	NM_019644.3	ANKRD7
ENST00000286918	NM_152326.2	ANKRD9
ENST00000360359	NM_015245.2	ANKS1A
ENST00000547776	NM_152788.4	ANKS1B
ENST00000304283	NM_133450.3	ANKS3
ENST00000311620	NM_145865.2	ANKS4B
ENST00000375018	NM_173551.3	ANKS6
ENST00000446160	NM_001144960.1	ANKUB1
ENST00000323348	NM_018089.2	ANKZF1
ENST00000265748	NM_018685.2	ANLN
ENST00000292246	NM_018075.3	ANO10
ENST00000355303	NM_018043.5	ANO1
ENST00000256737	NM_031418.2	ANO3
ENST00000392979	NM_178826.3	ANO4
ENST00000324559	NM_213599.2	ANO5
ENST00000423947	NM_001204803.1	ANO6
ENST00000274979	NM_001001891.3	ANO7
ENST00000159087	NM_020959.2	ANO8
ENST00000332826	NM_001012302.2	ANO9
ENST00000465139	NM_006305.3	ANP32A
ENST00000339399	NM_006401.2	ANP32B
ENST00000266594	NM_012404.2	ANP32D
ENST00000314136	NM_030920.4	ANP32E
ENST00000300060	NM_001150.2	ANPEP
ENST00000303714	NM_032208.2	ANTXR1
ENST00000307333	NM_001145794.1	ANTXR2
ENST00000359299	NM_007193.4	ANXA10
ENST00000265447	NM_001157.2	ANXA11
ENST00000262219	NM_001003954.1	ANXA13
ENST00000257497	NM_000700.1	ANXA1
ENST00000332680	NM_001002858.2	ANXA2
ENST00000264908	NM_005139.2	ANXA3
ENST00000394295	NM_001153.3	ANXA4
ENST00000296511	NM_001154.3	ANXA5
ENST00000354546	NM_001155.4	ANXA6
ENST00000372919	NM_004034.2	ANXA7
ENST00000359178	NM_001098845.2	ANXA8L1
ENST00000374277	NM_001630.2	ANXA8L2
ENST00000368947	NM_003568.2	ANXA9
ENST00000431169	NM_001177506.1	AOAH
ENST00000253799	NM_009590.2	AOC2
ENST00000308423	NM_003734.3	AOC3
ENST00000374700	NM_001159.3	AOX1
ENST00000274000	NM_018569.4	AP1AR
ENST00000357586	NM_001127.3	AP1B1
ENST00000299980	NM_001128.5	AP1G1
ENST00000308724	NM_003917.2	AP1G2
ENST00000444449	NM_001130524.1	AP1M1
ENST00000250244	NM_005498.4	AP1M2
ENST00000337619	NM_001283.3	AP1S1
ENST00000329235	NM_003916.4	AP1S2
ENST00000396654	NM_001039569.1	AP1S3
ENST00000359032	NM_014203.2	AP2A1
ENST00000448903	NM_001242837.1	AP2A2
ENST00000312678	NM_001030006.1	AP2B1
ENST00000382456	NM_001025205.1	AP2M1
ENST00000263270	NM_004069.3	AP2S1
ENST00000519295	NM_003664.4	AP3B1
ENST00000261722	NM_004644.4	AP3B2
ENST00000345016	NM_003938.6	AP3D1
ENST00000355264	NM_012095.4	AP3M1
ENST00000174653	NM_006803.3	AP3M2
ENST00000316788	NM_001284.2	AP3S1
ENST00000369569	NM_001253852.1	AP4B1
ENST00000261842	NM_007347.4	AP4E1
ENST00000359593	NM_004722.3	AP4M1
ENST00000557346	NM_001254729.1	AP4S1
ENST00000551964	NM_181861.1	APAF1
ENST00000265381	NM_001163.3	APBA1
ENST00000558259	NM_005503.3	APBA2
ENST00000316757	NM_004886.3	APBA3
ENST00000376236	NM_019043.3	APBB1IP
ENST00000311051	NM_145689.1	APBB1
ENST00000295974	NM_004307.1	APBB2
ENST00000356738	NM_133174.2	APBB3
ENST00000233607	NM_005883.2	APC2
ENST00000371149	NM_153360.1	APCDD1L
ENST00000355285	NM_153000.4	APCDD1
ENST00000257430	NM_000038.5	APC
ENST00000255040	NM_001639.3	APCS
ENST00000296456	NM_001640.3	APEH
ENST00000216714	NM_001244249.1	APEX1
ENST00000374987	NM_014481.3	APEX2
ENST00000369109	NM_001077628.2	APH1A
ENST00000261879	NM_031301.3	APH1B
ENST00000378852	NM_001142930.1	API5
ENST00000395787	NM_015957.2	APIP
ENST00000602296	NM_199006.2	APITD1-CORT
ENST00000303795	NM_173545.2	APLF
ENST00000307484	NM_017413.4	APLN
ENST00000606794	NM_005161.4	APLNR
ENST00000221891	NM_001024807.1	APLP1
ENST00000543137	NM_001243299.1	APLP2
ENST00000368235	NM_144772.2	APOA1BP
ENST00000236850	NM_000039.1	APOA1
ENST00000367990	NM_001643.1	APOA2
ENST00000357780	NM_000482.3	APOA4
ENST00000542499	NM_001166598.1	APOA5
ENST00000229304	NM_001644.3	APOBEC1
ENST00000244669	NM_006789.3	APOBEC2
ENST00000333467	NM_004900.4	APOBEC3B
ENST00000361441	NM_014508.2	APOBEC3C
ENST00000216099	NM_152426.3	APOBEC3D
ENST00000308521	NM_145298.5	APOBEC3F
ENST00000401756	NM_001166003.1	APOBEC3H
ENST00000308641	NM_203454.2	APOBEC4
ENST00000233242	NM_000384.2	APOB
ENST00000564831	NM_018690.3	APOBR
ENST00000252491	NM_001645.3	APOC1
ENST00000227667	NM_000040.1	APOC3
ENST00000592954	NM_001646.2	APOC4
ENST00000343267	NM_001647.3	APOD
ENST00000252486	NM_000041.2	APOE
ENST00000398189	NM_001638.2	APOF
ENST00000205948	NM_000042.2	APOH
ENST00000422706	NM_001136540.1	APOL1
ENST00000249066	NM_145637.1	APOL2
ENST00000349314	NM_145640.2	APOL3
ENST00000404685	NM_145660.1	APOL4
ENST00000249044	NM_030642.1	APOL5
ENST00000409652	NM_030641.3	APOL6
ENST00000326765	NM_001130415.1	APOLD1
ENST00000375916	NM_019101.2	APOM
ENST00000373173	NM_198450.5	APOOL
ENST00000379226	NM_024122.4	APOO
ENST00000083182	NM_006380.2	APPBP2
ENST00000288266	NM_012096.2	APPL1
ENST00000258530	NM_018171.3	APPL2
ENST00000346798	NM_000484.3	APP
ENST00000378364	NM_000485.2	APRT
ENST00000309615	NM_001195248.1	APTX
ENST00000324978	NM_080429.2	AQP10
ENST00000313578	NM_173039.2	AQP11
ENST00000337801	NM_198998.2	AQP12A
ENST00000407834	NM_001102467.1	AQP12B
ENST00000199280	NM_000486.5	AQP2
ENST00000297991	NM_004925.4	AQP3
ENST00000383168	NM_001650.4	AQP4
ENST00000293599	NM_001651.3	AQP5
ENST00000315520	NM_001652.3	AQP6
ENST00000297988	NM_001170.1	AQP7
ENST00000219660	NM_001169.2	AQP8
ENST00000219919	NM_020980.3	AQP9
ENST00000357872	NM_173800.4	AQPEP
ENST00000156471	NM_014691.2	AQR
ENST00000377045	NM_001654.4	ARAF
ENST00000393609	NM_001040118.2	ARAP1
ENST00000303965	NM_015230.3	ARAP2
ENST00000239440	NM_022481.5	ARAP3
ENST00000264028	NM_001655.4	ARCN1
ENST00000356613	NM_015193.4	ARC
ENST00000395748	NM_001657.2	AREG
ENST00000540651	NM_001024226.1	ARF1
ENST00000256682	NM_001659.2	ARF3
ENST00000303436	NM_001660.3	ARF4
ENST00000000233	NM_001662.3	ARF5
ENST00000298316	NM_001663.3	ARF6
ENST00000353546	NM_175609.2	ARFGAP1
ENST00000524782	NM_032389.4	ARFGAP2
ENST00000263245	NM_014570.4	ARFGAP3
ENST00000262215	NM_006421.4	ARFGEF1
ENST00000371917	NM_006420.2	ARFGEF2
ENST00000353617	NM_001025595.1	ARFIP1
ENST00000396777	NM_001242854.1	ARFIP2
ENST00000440854	NM_003224.4	ARFRP1
ENST00000356962	NM_000045.3	ARG1
ENST00000261783	NM_001172.3	ARG2
ENST00000334384	NM_001012659.1	ARGFX
ENST00000400198	NM_018011.3	ARGLU1
ENST00000336498	NM_024605.3	ARHGAP10
ENST00000361627	NM_014783.3	ARHGAP11A
ENST00000428041	NM_001039841.1	ARHGAP11B
ENST00000344936	NM_018287.6	ARHGAP12
ENST00000295095	NM_018460.3	ARHGAP15
ENST00000289968	NM_001006634.1	ARHGAP17
ENST00000368149	NM_033515.2	ARHGAP18
ENST00000358531	NM_032900.5	ARHGAP19
ENST00000311956	NM_004308.3	ARHGAP1
ENST00000260283	NM_020809.3	ARHGAP20
ENST00000396432	NM_020824.3	ARHGAP21
ENST00000249601	NM_021226.3	ARHGAP22
ENST00000431231	NM_001199417.1	ARHGAP23
ENST00000395184	NM_001025616.2	ARHGAP24
ENST00000295381	NM_001007231.2	ARHGAP25
ENST00000274498	NM_015071.4	ARHGAP26
ENST00000290470	NM_174919.3	ARHGAP27
ENST00000419673	NM_001010000.2	ARHGAP28
ENST00000260526	NM_004815.3	ARHGAP29
ENST00000368013	NM_001025598.1	ARHGAP30
ENST00000264245	NM_020754.2	ARHGAP31
ENST00000310343	NM_001142685.1	ARHGAP32
ENST00000314737	NM_052948.3	ARHGAP33
ENST00000404338	NM_004491.4	ARHGAP35
ENST00000276211	NM_144967.3	ARHGAP36
ENST00000377307	NM_025251.1	ARHGAP39
ENST00000373345	NM_001164431.1	ARHGAP40
ENST00000298815	NM_152432.2	ARHGAP42
ENST00000379672	NM_014859.4	ARHGAP44
ENST00000350060	NM_001666.4	ARHGAP4
ENST00000345122	NM_001030055.1	ARHGAP5
ENST00000337414	NM_013427.2	ARHGAP6
ENST00000393791	NM_032496.2	ARHGAP9
ENST00000269321	NM_004309.4	ARHGDIA
ENST00000228945	NM_001175.4	ARHGDIB
ENST00000219409	NM_001176.3	ARHGDIG
ENST00000361221	NM_018125.3	ARHGEF10L
ENST00000349830	NM_014629.2	ARHGEF10
ENST00000368194	NM_198236.2	ARHGEF11
ENST00000397843	NM_015313.2	ARHGEF12
ENST00000361926	NM_173728.3	ARHGEF15
ENST00000378378	NM_014448.3	ARHGEF16
ENST00000263674	NM_014786.3	ARHGEF17
ENST00000359920	NM_001130955.1	ARHGEF18
ENST00000270747	NM_153213.3	ARHGEF19
ENST00000337665	NM_199002.1	ARHGEF1
ENST00000333972	NM_001111270.2	ARHGEF25
ENST00000356448	NM_001251962.1	ARHGEF26
ENST00000545377	NM_001080479.2	ARHGEF28
ENST00000361247	NM_001162383.1	ARHGEF2
ENST00000398800	NM_001145451.2	ARHGEF33
ENST00000378115	NM_001003702.2	ARHGEF35
ENST00000333677	NM_001001669.2	ARHGEF37
ENST00000420470	NM_001242729.1	ARHGEF38
ENST00000338458	NM_001128615.1	ARHGEF3
ENST00000298694	NM_018071.4	ARHGEF40
ENST00000056217	NM_005435.3	ARHGEF5
ENST00000250617	NM_004840.2	ARHGEF6
ENST00000375741	NM_001113511.1	ARHGEF7
ENST00000437457	NM_001173479.1	ARHGEF9
ENST00000324856	NM_006015.4	ARID1A
ENST00000346085	NM_020732.3	ARID1B
ENST00000334344	NM_152641.2	ARID2
ENST00000263620	NM_005224.2	ARID3A
ENST00000346246	NM_006465.2	ARID3B
ENST00000378909	NM_001017363.1	ARID3C
ENST00000355431	NM_002892.3	ARID4A
ENST00000264183	NM_016374.5	ARID4B
ENST00000357485	NM_212481.1	ARID5A
ENST00000279873	NM_032199.2	ARID5B
ENST00000379887	NM_005744.3	ARIH1
ENST00000356401	NM_006321.2	ARIH2
ENST00000310389	NM_173664.4	ARL10
ENST00000282026	NM_138450.5	ARL11
ENST00000394222	NM_001174150.1	ARL13B
ENST00000320767	NM_025047.2	ARL14
ENST00000504924	NM_019087.2	ARL15
ENST00000397498	NM_001040025.1	ARL16
ENST00000336125	NM_001113738.1	ARL17A
ENST00000450673	NM_001039083.3	ARL17B
ENST00000261636	NM_001177.4	ARL1
ENST00000219204	NM_012106.3	ARL2BP
ENST00000246747	NM_001667.3	ARL2
ENST00000260746	NM_004311.3	ARL3
ENST00000396663	NM_212460.3	ARL4A
ENST00000390645	NM_005737.3	ARL4C
ENST00000320033	NM_001661.3	ARL4D
ENST00000295087	NM_012097.3	ARL5A
ENST00000377275	NM_178815.3	ARL5B
ENST00000269586	NM_001143968.1	ARL5C
ENST00000304414	NM_015161.1	ARL6IP1
ENST00000315580	NM_018694.3	ARL6IP4
ENST00000273258	NM_006407.3	ARL6IP5
ENST00000326446	NM_152522.5	ARL6IP6
ENST00000394206	NM_177976.2	ARL6
ENST00000272217	NM_138795.3	ARL8A
ENST00000256496	NM_018184.2	ARL8B
ENST00000360096	NM_206919.1	ARL9
ENST00000441711	NM_001161009.2	ARMC10
ENST00000288065	NM_145028.3	ARMC12
ENST00000276569	NM_018120.4	ARMC1
ENST00000392644	NM_032131.4	ARMC2
ENST00000298032	NM_173081.3	ARMC3
ENST00000305242	NM_018076.2	ARMC4
ENST00000268314	NM_001105247.1	ARMC5
ENST00000392335	NM_033415.3	ARMC6
ENST00000245543	NM_024585.2	ARMC7
ENST00000481646	NM_015396.4	ARMC8
ENST00000349938	NM_025139.4	ARMC9
ENST00000372829	NM_016608.1	ARMCX1
ENST00000328766	NM_014782.5	ARMCX2
ENST00000471229	NM_177947.2	ARMCX3
ENST00000536530	NM_022838.3	ARMCX5
ENST00000538627	NM_001009584.1	ARMCX6
ENST00000528446	NM_001099667.1	ARMS2
ENST00000374690	NM_000044.3	AR
ENST00000303329	NM_014862.3	ARNT2
ENST00000311001	NM_001248002.1	ARNTL2
ENST00000389707	NM_001178.4	ARNTL
ENST00000358595	NM_001668.3	ARNT
ENST00000262942	NM_006409.3	ARPC1A
ENST00000252725	NM_005720.3	ARPC1B
ENST00000315717	NM_152862.2	ARPC2
ENST00000228825	NM_005719.2	ARPC3
ENST00000259477	NM_030978.1	ARPC5L
ENST00000359856	NM_005717.3	ARPC5
ENST00000249822	NM_006628.4	ARPP19
ENST00000187397	NM_016300.4	ARPP21
ENST00000307959	NM_004312.2	ARR3
ENST00000420843	NM_004041.4	ARRB1
ENST00000269260	NM_004313.3	ARRB2
ENST00000371421	NM_152285.2	ARRDC1
ENST00000222250	NM_015683.1	ARRDC2
ENST00000265138	NM_020801.2	ARRDC3
ENST00000268042	NM_183376.2	ARRDC4
ENST00000381781	NM_001080523.1	ARRDC5
ENST00000547805	NM_001085425.2	ARSA
ENST00000264914	NM_000046.3	ARSB
ENST00000381154	NM_001669.3	ARSD
ENST00000381134	NM_000047.2	ARSE
ENST00000381127	NM_001201538.1	ARSF
ENST00000448504	NM_014960.4	ARSG
ENST00000381130	NM_001011719.1	ARSH
ENST00000328668	NM_001012301.2	ARSI
ENST00000315366	NM_024590.3	ARSJ
ENST00000380009	NM_198150.2	ARSK
ENST00000250693	NM_004314.2	ART1
ENST00000355810	NM_001130016.2	ART3
ENST00000228936	NM_021071.2	ART4
ENST00000397068	NM_053017.3	ART5
ENST00000498139	NM_001136215.1	ARTN
ENST00000310256	NM_022786.1	ARV1
ENST00000263207	NM_001670.2	ARVCF
ENST00000379044	NM_139058.2	ARX
ENST00000369880	NM_020682.3	AS3MT
ENST00000262097	NM_177924.3	ASAH1
ENST00000374006	NM_001079516.2	ASAH2B
ENST00000395526	NM_019893.2	ASAH2
ENST00000518721	NM_018482.3	ASAP1
ENST00000281419	NM_003887.2	ASAP2
ENST00000336689	NM_017707.3	ASAP3
ENST00000377867	NM_080871.3	ASB10
ENST00000380470	NM_080873.2	ASB11
ENST00000357700	NM_024701.3	ASB13
ENST00000487349	NM_001142733.2	ASB14
ENST00000275699	NM_080928.3	ASB15
ENST00000293414	NM_080863.4	ASB16
ENST00000284142	NM_080868.2	ASB17
ENST00000409749	NM_212556.2	ASB18
ENST00000264607	NM_001040445.1	ASB1
ENST00000555019	NM_001202429.1	ASB2
ENST00000325885	NM_016116.2	ASB4
ENST00000296525	NM_080874.3	ASB5
ENST00000277458	NM_017873.3	ASB6
ENST00000332783	NM_198243.2	ASB7
ENST00000317697	NM_024095.3	ASB8
ENST00000380488	NM_001031739.2	ASB9
ENST00000394919	NM_001198798.2	ASCC1
ENST00000307790	NM_032204.4	ASCC2
ENST00000369162	NM_006828.2	ASCC3
ENST00000266744	NM_004316.3	ASCL1
ENST00000331289	NM_005170.2	ASCL2
ENST00000325884	NM_020646.1	ASCL3
ENST00000342331	NM_203436.2	ASCL4
ENST00000229595	NM_014034.2	ASF1A
ENST00000263382	NM_018154.2	ASF1B
ENST00000269299	NM_001671.4	ASGR1
ENST00000380952	NM_080912.3	ASGR2
ENST00000392403	NM_018489.2	ASH1L
ENST00000343823	NM_004674.4	ASH2L
ENST00000374954	NM_001672.2	ASIP
ENST00000304874	NM_000048.3	ASL
ENST00000381317	NM_004192.3	ASMTL
ENST00000381241	NM_001171038.1	ASMT
ENST00000357332	NM_004317.2	ASNA1
ENST00000260952	NM_019048.2	ASNSD1
ENST00000394308	NM_001673.4	ASNS
ENST00000263080	NM_000049.2	ASPA
ENST00000389208	NM_001114598.1	ASPDH
ENST00000551177	NM_001080464.2	ASPG
ENST00000308748	NM_181718.3	ASPHD1
ENST00000215906	NM_020437.4	ASPHD2
ENST00000379454	NM_004318.3	ASPH
ENST00000367409	NM_018136.4	ASPM
ENST00000375544	NM_017680.4	ASPN
ENST00000320256	NM_152792.2	ASPRV1
ENST00000306729	NM_001251888.1	ASPSCR1
ENST00000415229	NM_001083926.1	ASRGL1
ENST00000372393	NM_000050.4	ASS1
ENST00000264992	NM_014065.2	ASTE1
ENST00000342380	NM_001002036.3	ASTL
ENST00000367654	NM_004319.1	ASTN1
ENST00000361209	NM_014010.4	ASTN2
ENST00000261191	NM_018164.2	ASUN
ENST00000375687	NM_015338.5	ASXL1
ENST00000336112	NM_018263.4	ASXL2
ENST00000269197	NM_030632.1	ASXL3
ENST00000284629	NM_130768.2	ASZ1
ENST00000308448	NM_032810.2	ATAD1
ENST00000238789	NM_017552.2	ATAD2B
ENST00000287394	NM_014109.3	ATAD2
ENST00000378756	NM_001170535.1	ATAD3A
ENST00000308647	NM_031921.4	ATAD3B
ENST00000378785	NM_001039211.2	ATAD3C
ENST00000321990	NM_024857.3	ATAD5
ENST00000330083	NM_001031722.2	ATAT1
ENST00000450849	NM_033064.4	ATCAY
ENST00000224652	NM_001001976.1	ATE1
ENST00000262053	NM_005171.4	ATF1
ENST00000264110	NM_001880.3	ATF2
ENST00000366985	NM_001206484.2	ATF3
ENST00000396680	NM_182810.1	ATF4
ENST00000423777	NM_001193646.1	ATF5
ENST00000375203	NM_004381.4	ATF6B
ENST00000367942	NM_007348.3	ATF6
ENST00000396560	NM_024997.3	ATF7IP2
ENST00000261168	NM_018179.3	ATF7IP
ENST00000420353	NM_006856.2	ATF7
ENST00000282185	NM_031482.4	ATG10
ENST00000274459	NM_004707.3	ATG12
ENST00000528494	NM_001205119.1	ATG13
ENST00000247178	NM_014924.4	ATG14
ENST00000392017	NM_030803.6	ATG16L1
ENST00000321297	NM_033388.1	ATG16L2
ENST00000377264	NM_015104.2	ATG2A
ENST00000359933	NM_018036.5	ATG2B
ENST00000283290	NM_022488.4	ATG3
ENST00000372232	NM_052936.3	ATG4A
ENST00000404914	NM_013325.4	ATG4B
ENST00000317868	NM_032852.3	ATG4C
ENST00000309469	NM_032885.5	ATG4D
ENST00000369076	NM_004849.2	ATG5
ENST00000354449	NM_006395.2	ATG7
ENST00000396761	NM_024085.3	ATG9A
ENST00000605938	NM_173681.5	ATG9B
ENST00000409548	NM_025092.4	ATHL1
ENST00000236959	NM_004044.6	ATIC
ENST00000441560	NM_001127713.1	ATL1
ENST00000378954	NM_001135673.1	ATL2
ENST00000398868	NM_015459.3	ATL3
ENST00000299575	NM_015251.2	ATMIN
ENST00000278616	NM_000051.3	ATM
ENST00000356654	NM_001007026.1	ATN1
ENST00000306011	NM_005172.1	ATOH1
ENST00000373673	NM_145178.3	ATOH7
ENST00000306279	NM_032827.6	ATOH8
ENST00000313115	NM_004045.3	ATOX1
ENST00000356865	NM_024490.3	ATP10A
ENST00000327245	NM_025153.2	ATP10B
ENST00000273859	NM_020453.3	ATP10D
ENST00000375630	NM_032189.3	ATP11A
ENST00000323116	NM_014616.2	ATP11B
ENST00000327569	NM_173694.4	ATP11C
ENST00000218548	NM_001676.5	ATP12A
ENST00000357324	NM_020410.2	ATP13A1
ENST00000452699	NM_022089.2	ATP13A2
ENST00000256031	NM_024524.3	ATP13A3
ENST00000342695	NM_032279.2	ATP13A4
ENST00000342358	NM_198505.2	ATP13A5
ENST00000295598	NM_000701.7	ATP1A1
ENST00000361216	NM_000702.3	ATP1A2
ENST00000368081	NM_144699.3	ATP1A4
ENST00000367815	NM_001677.3	ATP1B1
ENST00000250111	NM_001678.3	ATP1B2
ENST00000286371	NM_001679.2	ATP1B3
ENST00000218008	NM_001142447.2	ATP1B4
ENST00000357084	NM_173201.3	ATP2A1
ENST00000308664	NM_170665.3	ATP2A2
ENST00000309890	NM_174953.2	ATP2A3
ENST00000261173	NM_001682.2	ATP2B1
ENST00000360273	NM_001001331.2	ATP2B2
ENST00000263519	NM_001001344.2	ATP2B3
ENST00000357681	NM_001684.4	ATP2B4
ENST00000507488	NM_001199180.1	ATP2C1
ENST00000262429	NM_014861.2	ATP2C2
ENST00000262623	NM_000704.2	ATP4A
ENST00000335288	NM_000705.3	ATP4B
ENST00000398752	NM_004046.5	ATP5A1
ENST00000262030	NM_001686.3	ATP5B
ENST00000356708	NM_001001973.1	ATP5C1
ENST00000215375	NM_001687.4	ATP5D
ENST00000243997	NM_006886.3	ATP5E
ENST00000369722	NM_001688.4	ATP5F1
ENST00000355938	NM_001002027.1	ATP5G1
ENST00000394349	NM_005176.5	ATP5G2
ENST00000284727	NM_001002258.4	ATP5G3
ENST00000301587	NM_006356.2	ATP5H
ENST00000304312	NM_007100.3	ATP5I
ENST00000555673	NM_001198879.1	ATP5J2-PTCD1
ENST00000400090	NM_001003697.1	ATP5J
ENST00000505920	NM_001165877.1	ATP5L2
ENST00000300688	NM_006476.4	ATP5L
ENST00000221943	NM_018035.2	ATP5SL
ENST00000311459	NM_001003803.2	ATP5S
ENST00000439350	NM_001017971.1	ATP6AP1L
ENST00000369762	NM_001183.4	ATP6AP1
ENST00000378438	NM_005765.2	ATP6AP2
ENST00000264649	NM_001130020.1	ATP6V0A1
ENST00000330342	NM_012463.3	ATP6V0A2
ENST00000393054	NM_130841.2	ATP6V0A4
ENST00000472174	NM_004047.3	ATP6V0B
ENST00000330398	NM_001198569.1	ATP6V0C
ENST00000290949	NM_004691.4	ATP6V0D1
ENST00000285393	NM_152565.1	ATP6V0D2
ENST00000519374	NM_003945.3	ATP6V0E1
ENST00000421974	NM_001100592.1	ATP6V0E2
ENST00000273398	NM_001690.3	ATP6V1A
ENST00000234396	NM_001692.3	ATP6V1B1
ENST00000276390	NM_001693.3	ATP6V1B2
ENST00000395862	NM_001695.4	ATP6V1C1
ENST00000272238	NM_001039362.1	ATP6V1C2
ENST00000216442	NM_015994.3	ATP6V1D
ENST00000253413	NM_001696.3	ATP6V1E1
ENST00000306448	NM_080653.3	ATP6V1E2
ENST00000492758	NM_001198909.1	ATP6V1F
ENST00000374050	NM_004888.3	ATP6V1G1
ENST00000303892	NM_130463.3	ATP6V1G2
ENST00000281087	NM_133262.2	ATP6V1G3
ENST00000359530	NM_015941.3	ATP6V1H
ENST00000341514	NM_000052.5	ATP7A
ENST00000242839	NM_000053.3	ATP7B
ENST00000381668	NM_006095.2	ATP8A1
ENST00000381655	NM_016529.4	ATP8A2
ENST00000536015	NM_005603.4	ATP8B1
ENST00000368489	NM_020452.3	ATP8B2
ENST00000525591	NM_001178002.2	ATP8B3
ENST00000284509	NM_024837.3	ATP8B4
ENST00000338821	NM_006045.1	ATP9A
ENST00000426216	NM_198531.3	ATP9B
ENST00000371937	NM_022745.4	ATPAF1
ENST00000474627	NM_145691.3	ATPAF2
ENST00000256538	NM_080650.3	ATPBD4
ENST00000335514	NM_016311.4	ATPIF1
ENST00000320211	NM_130384.2	ATRIP
ENST00000355044	NM_207303.2	ATRNL1
ENST00000350721	NM_001184.3	ATR
ENST00000262919	NM_139321.2	ATRN
ENST00000373344	NM_000489.3	ATRX
ENST00000252934	NM_013236.3	ATXN10
ENST00000427980	NM_001137675.3	ATXN1L
ENST00000436367	NM_001128164.1	ATXN1
ENST00000395547	NM_148414.2	ATXN2L
ENST00000377617	NM_002973.3	ATXN2
ENST00000380622	NM_001135995.1	ATXN3L
ENST00000545170	NM_004993.5	ATXN3
ENST00000419735	NM_020725.1	ATXN7L1
ENST00000369870	NM_153340.4	ATXN7L2
ENST00000519948	NM_001136262.1	ATXN7L3B
ENST00000454077	NM_020218.1	ATXN7L3
ENST00000398590	NM_001177387.1	ATXN7
ENST00000375731	NM_001698.2	AUH
ENST00000377526	NM_181575.3	AUP1
ENST00000321751	NM_001127230.1	AURKAIP1
ENST00000347343	NM_003600.2	AURKA
ENST00000585124	NM_004217.3	AURKB
ENST00000302804	NM_001015878.1	AURKC
ENST00000342771	NM_015570.2	AUTS2
ENST00000306730	NM_020371.2	AVEN
ENST00000257861	NM_006576.3	AVIL
ENST00000318709	NM_015060.1	AVL9
ENST00000370626	NM_021732.2	AVPI1
ENST00000380293	NM_000490.4	AVP
ENST00000299178	NM_000706.4	AVPR1A
ENST00000367126	NM_000707.3	AVPR1B
ENST00000337474	NM_000054.4	AVPR2
ENST00000374521	NM_001013579.2	AWAT1
ENST00000276101	NM_001002254.1	AWAT2
ENST00000367618	NM_144696.5	AXDND1
ENST00000262320	NM_003502.3	AXIN1
ENST00000307078	NM_004655.3	AXIN2
ENST00000301178	NM_021913.4	AXL
ENST00000292401	NM_001185.3	AZGP1
ENST00000269392	NM_014984.2	AZI1
ENST00000479665	NM_022461.4	AZI2
ENST00000337198	NM_148174.2	AZIN1
ENST00000233997	NM_001700.3	AZU1
ENST00000558401	NM_004048.2	B2M
ENST00000320474	NM_033169.2	B3GALNT1
ENST00000366600	NM_152490.3	B3GALNT2
ENST00000305861	NM_020981.3	B3GALT1
ENST00000367434	NM_003783.3	B3GALT2
ENST00000451237	NM_003782.3	B3GALT4
